Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Ass	Interaction	Kin	START	0.000	G:/Individual recognition vids/Blind videos/JH77.MP4	0	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Eat	Time budget	With kin	START	0.000	G:/Individual recognition vids/Blind videos/JH77.MP4	0	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Voc	Reaction	Contact	POINT	3.440	G:/Individual recognition vids/Blind videos/JH77.MP4	86	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Voc	Reaction	Contact	POINT	8.480	G:/Individual recognition vids/Blind videos/JH77.MP4	212	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Look	Reaction	At speaker	POINT	13.080	G:/Individual recognition vids/Blind videos/JH77.MP4	327	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Eat	Time budget	With kin	STOP	14.559	G:/Individual recognition vids/Blind videos/JH77.MP4	NA	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Pre	Time budget	With kin	START	14.560	G:/Individual recognition vids/Blind videos/JH77.MP4	364	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Look	Reaction	At speaker	POINT	20.720	G:/Individual recognition vids/Blind videos/JH77.MP4	518	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Agn	Interaction	Towards other	POINT	21.320	G:/Individual recognition vids/Blind videos/JH77.MP4	533	NA	
JH77	2024-02-28 22:37:05	Triple/ hdh/Edit	1017.600	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/JH77.MP4	1017.600	25.000	Leia	FC		2022-09-11T10:00:00	 outermost periphery	Overcast	KLF	 recruitment	1m		Pre	Time budget	With kin	STOP	22.839	G:/Individual recognition vids/Blind videos/JH77.MP4	NA	NA	
