Observation_id,Phase,Count_FVO_Distance,Count_Fllw_Kin,Count_HSH_None,Count_Htlt_None,Count_Look_At speaker,Count_Look_Away from speaker,Count_Voc_Contact,Count_FVO_Other,Count_Agn_Towards other,Count_Voc_Recruitment,Count_FVO_Recruitment,Count_Voc_Other,Count_FVO_Departure,Count_Voc_Distance,Count_FVO_Contact,Count_Voc_Departure,Count_Dep_With kin,Duration_Dhb_None,Duration_Mov_Away from speaker,Duration_Pre_With kin,Duration_Rst_With kin,Duration_Vig_Mid neck,Duration_Vig_Short Neck,Duration_Eat_With kin,Duration_Mov_Towards speaker,Duration_Ass_Kin,Duration_Pre_Alone,Duration_Eat_Alone,Duration_Vig_Long neck,Duration_Hab_None,Duration_Rst_Alone,Duration_Eat_With other,Duration_Pre_With other
Dorothea_FC_08112022_0950,Silence_2,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FC_08112022_0950,Dishabituation,10,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,245,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FC_08112022_0950,Silence_3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRF_19112022_0904,Silence_1,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRF_19112022_0904,Habituation,0,2,1,0,12,11,3,0,0,0,0,0,0,0,0,0,0,0,34,104,58,16,0,0,0,0,0,0,15,0,0,0,0
Dorothea_FRF_19112022_0904,Silence_2,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRF_19112022_0904,Dishabituation,0,2,0,0,13,8,3,0,5,0,0,0,0,0,0,0,0,253,87,0,0,108,0,29,11,0,0,0,0,0,0,0,0
Dorothea_FRF_19112022_0904,Silence_3,0,0,0,0,4,3,2,0,0,0,0,0,0,0,0,0,0,0,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRP_02112022_0859,Silence_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRP_02112022_0859,Habituation,9,0,0,0,0,0,0,2,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,245,0,0,0
Dorothea_FRP_02112022_0859,Silence_2,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRP_02112022_0859,Dishabituation,17,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,246,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Dorothea_FRP_02112022_0859,Silence_3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastwood_FC_15112022_0846,Silence_1,0,0,0,0,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0,87,0,0,0,0,0,0,0,0,0
Eastwood_FC_15112022_0846,Habituation,0,1,1,1,7,14,1,0,0,0,0,0,0,0,0,0,0,0,49,12,0,14,51,117,7,0,0,0,0,255,0,0,0
Eastwood_FC_15112022_0846,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastwood_FC_15112022_0846,Dishabituation,0,2,4,1,4,16,2,0,2,0,0,0,0,0,0,0,0,246,2,0,0,69,23,132,25,0,0,0,0,0,0,0,0
Eastwood_FC_15112022_0846,Silence_3,0,1,0,0,1,6,3,0,0,0,0,0,0,0,0,0,0,0,40,0,0,0,33,0,0,0,0,0,0,0,0,0,0
Eastwood_FRF_20112022_1008,Silence_1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastwood_FRF_20112022_1008,Habituation,0,0,0,0,2,1,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,0,0,0,0
Eastwood_FRF_20112022_1008,Silence_2,0,0,0,0,3,1,5,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,11,0,0,0,0,0,0,0,0,0,0
Eastwood_FRF_20112022_1008,Dishabituation,0,0,0,2,3,6,3,0,0,0,0,2,0,1,0,0,0,244,0,0,0,7,0,0,0,0,0,0,19,0,0,0,0
Eastwood_FRF_20112022_1008,Silence_3,0,0,0,5,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastwood_PRF_12112022_0945,Silence_1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Eastwood_PRF_12112022_0945,Habituation,0,0,0,2,1,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,23,246,0,0,0
Eastwood_PRF_12112022_0945,Silence_2,0,0,0,3,0,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0
Eastwood_PRF_12112022_0945,Dishabituation,0,0,1,3,6,7,5,1,2,0,0,7,0,0,0,0,0,0,8,0,0,0,45,0,9,0,0,0,10,0,0,0,0
Eastwood_PRF_12112022_0945,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Einstein_FC_12102022_1050,Silence_1,0,0,0,0,4,26,0,0,0,16,0,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,0,55,28,0,0,0,0
Einstein_FC_12102022_1050,Habituation,0,1,7,0,15,43,2,1,1,27,0,0,0,0,0,0,0,0,26,0,0,59,0,68,0,61,0,7,0,263,0,0,0
Einstein_FC_12102022_1050,Silence_2,2,0,0,0,6,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,30,0,0,0,0,0,0,0,0,0
Einstein_FC_12102022_1050,Dishabituation,2,0,3,0,19,9,11,1,1,2,0,0,0,0,0,0,0,244,0,0,0,12,3,197,0,0,0,11,0,0,0,0,0
Einstein_FC_12102022_1050,Silence_3,0,0,1,0,10,16,4,0,0,3,0,0,0,0,0,0,0,0,6,0,0,27,4,55,0,84,0,0,0,0,0,0,0
Einstein_FRF_23102022_0936,Silence_1,2,0,0,0,7,13,3,9,0,3,0,0,0,0,0,0,0,0,17,0,0,11,0,0,0,0,0,4,8,0,0,0,0
Einstein_FRF_23102022_0936,Habituation,5,0,1,0,32,14,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,9,0,0,0,41,0,0,0,0
Einstein_FRF_23102022_0936,Silence_2,6,0,0,0,2,15,5,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0,0,0,0
Einstein_FRF_23102022_0936,Dishabituation,18,0,2,0,30,13,3,16,0,1,4,0,0,0,0,0,0,0,26,16,0,3,4,0,0,0,0,0,0,0,0,0,0
Einstein_FRF_23102022_0936,Silence_3,6,0,1,0,5,0,0,3,0,0,0,0,0,0,0,0,0,0,0,61,0,0,4,0,0,0,0,0,0,0,0,0,0
Einstein_PRF_18102022_1023,Silence_1,0,0,0,0,8,32,3,0,0,23,0,0,0,0,0,0,0,0,76,0,0,44,0,0,8,0,23,0,31,0,0,0,0
Einstein_PRF_18102022_1023,Habituation,0,0,1,2,37,36,2,0,0,3,0,0,0,14,0,0,0,0,8,0,0,46,40,0,0,0,81,0,54,259,5,0,0
Einstein_PRF_18102022_1023,Silence_2,0,0,1,0,4,6,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,9,0,0,0,0,0,0,0,0,0,0
Einstein_PRF_18102022_1023,Dishabituation,0,0,0,3,6,28,0,1,0,0,0,0,0,0,0,0,0,0,9,16,0,34,15,0,0,0,0,0,0,0,0,0,0
Einstein_PRF_18102022_1023,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_FC_14102022_1022,Silence_1,0,2,1,0,9,32,9,1,1,0,0,0,0,0,0,0,0,0,25,0,0,83,10,0,0,0,0,0,0,0,0,0,0
Emu_FC_14102022_1022,Habituation,2,0,0,3,15,65,4,1,1,0,0,0,0,0,0,0,0,0,9,0,0,56,4,137,0,0,0,0,0,0,0,0,0
Emu_FC_14102022_1022,Silence_2,0,1,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,20,11,0,0,0,0,0,0,0,0,0
Emu_FC_14102022_1022,Dishabituation,0,0,6,1,24,48,5,0,4,0,0,0,0,0,0,0,0,0,29,9,0,111,40,44,20,0,0,0,0,0,0,0,0
Emu_FC_14102022_1022,Silence_3,0,0,0,0,0,10,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_FRF_23102022_1040,Silence_1,10,0,0,0,6,3,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,0,0,0,0,0,0
Emu_FRF_23102022_1040,Habituation,17,0,5,0,15,8,1,1,0,0,1,0,0,0,0,0,0,0,0,114,0,2,15,18,0,0,0,0,5,249,0,0,0
Emu_FRF_23102022_1040,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_FRF_23102022_1040,Dishabituation,28,0,0,1,2,1,0,23,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_FRF_23102022_1040,Silence_3,15,0,0,3,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_PRF_20102022_1052,Silence_1,5,0,2,2,26,13,3,2,0,0,0,0,0,0,0,0,0,0,38,31,0,88,34,0,19,52,22,2,0,0,0,0,0
Emu_PRF_20102022_1052,Habituation,7,0,4,0,11,33,2,2,0,0,0,0,0,0,0,0,0,0,90,0,0,67,0,0,12,19,16,61,0,244,0,0,0
Emu_PRF_20102022_1052,Silence_2,2,0,0,1,2,12,0,0,0,0,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Emu_PRF_20102022_1052,Dishabituation,10,0,5,1,3,27,2,2,1,0,0,0,0,0,0,0,0,250,4,0,0,55,0,0,0,0,152,0,0,0,0,0,0
Emu_PRF_20102022_1052,Silence_3,0,0,0,0,1,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,15,0,0,0,0,0,0
Hera_FC_12112022_0924,Silence_1,6,0,1,0,13,0,0,3,0,0,0,0,0,0,0,0,0,0,0,67,0,0,13,0,0,0,0,0,0,0,0,0,0
Hera_FC_12112022_0924,Habituation,38,0,1,1,46,12,1,23,0,0,0,0,0,0,0,0,0,0,3,135,0,63,38,0,0,0,0,0,0,0,0,0,0
Hera_FC_12112022_0924,Silence_2,1,0,1,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0,0,5,0,0,0,0,0,0,0,0,0,0
Hera_FC_12112022_0924,Dishabituation,23,0,2,0,1,13,0,2,0,0,0,0,0,0,0,0,0,245,0,31,141,0,25,0,0,0,0,0,0,0,0,0,0
Hera_FC_12112022_0924,Silence_3,3,0,0,6,5,2,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
Hera_FC_13102022_1030,Silence_1,0,1,0,0,4,1,3,0,0,0,0,0,0,0,0,0,0,0,24,22,0,3,0,11,0,0,0,0,0,0,0,0,0
Hera_FC_13102022_1030,Habituation,0,0,4,0,6,3,7,0,2,0,0,0,0,0,0,0,0,0,10,35,0,14,0,126,0,0,0,0,0,249,0,0,0
Hera_FC_13102022_1030,Silence_2,0,0,2,0,0,1,0,0,2,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0
Hera_FC_13102022_1030,Dishabituation,0,1,2,0,9,6,0,0,0,0,0,1,0,0,0,0,0,0,23,151,0,0,0,4,0,0,0,0,0,0,0,0,0
Hera_FC_13102022_1030,Silence_3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hera_FRF_19102022_1050,Silence_1,0,0,0,0,3,3,1,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,44,0,0,0,0,0,0,0,0,0
Hera_FRF_19102022_1050,Habituation,0,1,4,2,20,6,4,0,3,0,0,0,0,0,0,0,0,0,30,130,0,0,0,41,18,0,0,0,0,247,0,0,0
Hera_FRF_19102022_1050,Silence_2,0,1,1,1,4,4,1,0,1,0,0,0,0,0,0,0,0,0,32,0,0,0,0,4,0,0,0,0,0,0,0,0,0
Hera_FRF_19102022_1050,Dishabituation,0,0,0,3,22,14,7,0,0,0,0,2,0,0,0,0,0,0,3,135,0,15,0,0,0,0,0,0,52,0,0,0,0
Hera_FRF_19102022_1050,Silence_3,0,1,0,0,4,5,10,0,1,0,0,0,0,0,0,0,0,0,0,10,0,18,0,6,28,0,0,0,0,0,0,0,0
Hera_FRF_23112022_1126,Silence_1,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,2,0,0,0,0,90,0,0,0,0,0,0,0,0,0
Hera_FRF_23112022_1126,Habituation,19,1,1,0,25,29,0,4,5,0,1,0,0,0,0,0,0,0,14,8,0,75,0,169,14,0,0,0,0,0,0,0,0
Hera_FRF_23112022_1126,Silence_2,2,0,1,0,1,9,0,1,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,8,0,0,0,0,3,0,0,0,0
Hera_FRF_23112022_1126,Dishabituation,2,0,2,1,19,50,0,4,2,0,3,0,1,0,0,0,0,245,67,13,0,36,81,64,0,0,0,0,43,0,0,0,0
Hera_FRF_23112022_1126,Silence_3,0,1,0,0,3,23,0,0,0,0,2,0,0,0,0,0,0,0,33,0,0,59,0,0,6,0,0,0,0,0,0,0,0
Hera_FRP_09112022_0950,Silence_1,0,0,0,0,3,5,2,0,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,0,0,0,0,43,0,0,0,0,0
Hera_FRP_09112022_0950,Habituation,0,0,1,0,2,28,7,0,0,0,0,0,0,0,0,0,0,0,50,0,0,51,0,110,0,0,2,17,5,247,0,0,0
Hera_FRP_09112022_0950,Silence_2,1,0,0,0,2,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,14,0,0,0,0,0,0,0,0,0
Hera_FRP_09112022_0950,Dishabituation,9,0,1,3,15,48,9,0,0,0,0,0,0,0,0,0,0,247,0,5,0,62,0,49,0,0,0,0,48,0,0,0,0
Hera_FRP_09112022_0950,Silence_3,1,0,1,0,4,5,7,0,0,0,0,0,0,0,0,0,0,0,6,0,0,14,0,5,0,0,0,0,0,0,0,0,0
Hera_FRP_24102022_1044,Silence_1,0,0,0,2,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0
Hera_FRP_24102022_1044,Habituation,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,256,0,0,0
Hera_FRP_24102022_1044,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Hera_FRP_24102022_1044,Dishabituation,0,0,6,2,11,9,4,0,0,0,0,0,0,1,0,0,0,245,0,20,58,39,0,0,0,0,0,0,24,0,0,0,0
Hera_FRP_24102022_1044,Silence_3,0,0,1,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,9,0,0,0,0,0,0,0,0,0,0,0
Idgie_FC_021120222_0828,Silence_1,0,1,2,0,4,3,1,0,0,0,0,0,0,0,0,0,0,0,29,16,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FC_021120222_0828,Habituation,0,0,4,0,7,9,0,0,2,0,0,0,0,0,0,0,0,0,117,0,0,0,0,0,0,72,0,79,7,245,0,0,0
Idgie_FC_021120222_0828,Silence_2,0,0,2,0,2,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,10,0,0,0,0
Idgie_FC_021120222_0828,Dishabituation,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,1,0,248,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FC_021120222_0828,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRF_20112022_0916,Silence_1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRF_20112022_0916,Habituation,0,1,0,2,7,0,1,1,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,6,0,0,0,19,252,0,0,0
Idgie_FRF_20112022_0916,Silence_2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRF_20112022_0916,Dishabituation,0,1,1,0,4,4,0,1,0,0,0,0,0,0,0,0,0,252,8,0,0,0,0,45,0,0,0,0,0,0,0,0,0
Idgie_FRF_20112022_0916,Silence_3,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRP_08112022_0934,Silence_1,0,0,0,0,0,1,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRP_08112022_0934,Habituation,0,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,244,0,0,0
Idgie_FRP_08112022_0934,Silence_2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Idgie_FRP_08112022_0934,Dishabituation,0,0,0,1,2,2,4,0,0,0,0,0,0,0,0,0,0,245,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0
Idgie_FRP_08112022_0934,Silence_3,0,0,0,1,4,4,0,0,0,0,0,0,0,0,0,0,0,0,21,0,0,23,0,35,0,0,0,0,0,0,0,0,0
Jafar_FC_12102022_1000,Silence_1,0,1,1,1,9,13,1,0,0,0,0,0,0,0,0,0,0,0,37,0,0,68,0,0,0,0,0,6,0,0,0,0,0
Jafar_FC_12102022_1000,Habituation,0,2,4,1,8,7,0,0,1,0,0,0,0,0,0,0,0,0,143,0,0,17,0,42,0,0,0,4,0,243,0,0,0
Jafar_FC_12102022_1000,Silence_2,0,1,1,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_FC_12102022_1000,Dishabituation,0,0,2,1,8,5,1,0,0,0,0,0,0,0,0,0,0,236,0,57,18,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_FC_12102022_1000,Silence_3,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_FRF_28102022_0923,Silence_1,0,0,0,0,11,6,6,0,0,0,0,0,0,0,0,0,0,0,0,86,0,22,0,0,0,0,0,0,3,0,0,0,0
Jafar_FRF_28102022_0923,Habituation,0,0,7,0,22,9,9,0,0,0,0,1,0,0,0,0,0,0,180,0,0,7,0,0,0,0,0,0,32,0,0,0,0
Jafar_FRF_28102022_0923,Silence_2,0,0,0,0,5,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_FRF_28102022_0923,Dishabituation,0,0,2,0,4,13,2,0,1,0,0,0,0,0,0,0,0,243,88,0,0,27,0,0,0,0,44,0,0,0,0,0,0
Jafar_FRF_28102022_0923,Silence_3,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_PRF_19102022_1035,Silence_1,4,0,0,0,10,9,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,35,0,0,0,0,76,0,0,0,2,0,0
Jafar_PRF_19102022_1035,Habituation,3,0,0,0,4,12,1,2,0,0,0,3,0,1,0,0,0,0,0,0,0,0,27,0,0,0,58,0,0,260,0,0,0
Jafar_PRF_19102022_1035,Silence_2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_PRF_19102022_1035,Dishabituation,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Jafar_PRF_19102022_1035,Silence_3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janosch_FC_17112022_1015,Silence_1,0,1,0,0,15,6,2,0,0,0,0,0,0,0,0,0,0,0,10,0,0,32,0,12,0,0,0,0,0,0,0,0,0
Janosch_FC_17112022_1015,Habituation,10,1,3,1,24,32,2,0,5,0,0,2,0,0,0,0,0,0,88,0,49,67,3,47,0,0,0,0,26,0,0,0,0
Janosch_FC_17112022_1015,Silence_2,2,0,0,1,1,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,13,0,0,0,0,0,0,0,0,0,0
Janosch_FC_17112022_1015,Dishabituation,7,0,0,7,20,25,0,4,0,0,0,0,0,0,0,0,0,0,0,0,70,53,40,0,0,0,0,0,20,0,0,0,0
Janosch_FC_17112022_1015,Silence_3,3,1,1,1,8,12,2,8,0,0,0,0,0,0,0,0,0,0,19,3,15,39,0,0,0,0,0,0,0,0,0,0,0
Janosch_FRF_23112022_0948,Silence_1,0,0,0,0,3,9,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,12,0,0,0,0,0,62,0,0,0,0,0
Janosch_FRF_23112022_0948,Habituation,5,0,5,0,17,20,1,1,0,0,0,0,2,0,0,0,0,0,33,0,0,50,0,0,7,0,0,138,0,0,0,0,0
Janosch_FRF_23112022_0948,Silence_2,0,0,0,0,14,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janosch_FRF_23112022_0948,Dishabituation,4,0,5,0,27,21,4,3,0,0,0,0,0,0,0,0,0,245,55,0,0,22,98,0,0,0,0,69,0,0,0,0,0
Janosch_FRF_23112022_0948,Silence_3,1,0,0,0,0,5,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0
Janosch_PRF_03112022_0929,Silence_1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Janosch_PRF_03112022_0929,Habituation,16,0,11,0,62,58,14,35,2,0,0,0,0,0,0,0,0,0,112,9,0,152,31,0,0,0,265,0,9,295,0,0,0
Janosch_PRF_03112022_0929,Silence_2,0,0,1,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,16,0,0,0,0,0,0
Janosch_PRF_03112022_0929,Dishabituation,20,0,2,0,37,0,4,10,0,0,0,0,0,0,0,0,0,236,0,0,0,56,0,0,0,0,85,0,0,0,0,0,0
Janosch_PRF_03112022_0929,Silence_3,2,0,0,0,8,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FC_15112022_1022,Silence_1,3,0,0,0,3,32,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,74,0,0,0,0,0,0,0,0,0,0,0
JB_FC_15112022_1022,Habituation,0,0,1,0,9,94,0,1,0,0,0,0,0,0,0,0,0,0,161,0,0,97,0,0,0,0,0,0,16,0,0,0,0
JB_FC_15112022_1022,Silence_2,0,0,0,0,7,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FC_15112022_1022,Dishabituation,3,0,2,0,4,64,0,2,0,0,0,0,0,0,0,0,0,0,174,0,0,39,17,0,0,0,0,0,0,0,0,0,0
JB_FC_15112022_1022,Silence_3,0,0,1,0,7,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,38,0,0,0,0,0,0
JB_FC_16102022_0944,Silence_1,0,0,0,0,4,7,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,0,0,14,0,0,0,0
JB_FC_16102022_0944,Habituation,0,0,1,0,1,14,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,254,0,0,0
JB_FC_16102022_0944,Silence_2,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FC_16102022_0944,Dishabituation,0,0,1,0,8,0,0,0,0,0,0,0,0,0,0,0,0,243,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FC_16102022_0944,Silence_3,0,0,1,0,4,2,0,0,0,0,0,0,0,0,0,0,0,0,0,49,0,3,0,0,0,0,0,0,0,0,0,0,0
JB_FRF_19102022_1130,Silence_1,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FRF_19102022_1130,Habituation,0,0,9,0,2,22,0,0,0,0,0,0,0,0,0,0,0,0,55,0,0,15,19,0,0,0,0,87,5,244,0,0,0
JB_FRF_19102022_1130,Silence_2,0,0,1,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,13,0,0,0,0,0,0,0,0,0,0
JB_FRF_19102022_1130,Dishabituation,0,4,5,1,3,24,1,0,0,0,0,0,0,0,0,0,0,0,111,3,0,57,15,0,0,0,3,16,0,0,0,0,0
JB_FRF_19102022_1130,Silence_3,0,0,1,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,50,0,0,3,0,0,0,0,0,0,0,0,0,0
JB_FRF_22112022_1040,Silence_1,0,0,3,0,15,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FRF_22112022_1040,Habituation,0,2,2,0,16,34,0,0,0,0,0,0,0,0,0,0,0,0,59,0,0,41,0,0,6,0,0,78,0,257,0,0,0
JB_FRF_22112022_1040,Silence_2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
JB_FRF_22112022_1040,Dishabituation,0,0,11,0,5,22,1,0,0,0,0,0,0,0,0,0,0,244,0,0,0,50,0,73,0,0,0,0,0,0,0,0,0
JB_FRF_22112022_1040,Silence_3,0,1,2,0,4,8,0,0,0,0,0,0,0,0,0,0,0,0,3,2,0,10,0,12,5,0,0,0,0,0,0,0,0
JB_FRP_27102022_1130,Silence_1,0,1,2,0,9,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,88,0,0,0,0,0,0,0,0,0
JB_FRP_27102022_1130,Habituation,0,0,0,0,6,3,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,9,0,4,0,0,0,0,245,0,208,0
