Observation_id,Phase,Behaviour,Behavioural_category.x,Modifier,Count,Phase_Duration_s,Rate_per_Phase_Duration,Duration_in_Phase_s,Total_Duration_s
Diamante_FRF_19112022_0917,Dishabituation,Voc,Reaction,Contact,8,245,0.0326530612244898,NA,NA
Diamante_FRF_19112022_0917,Silence_3,Fllw,Interaction,Kin,3,74,0.04054054054054054,NA,NA
Diamante_FRF_19112022_0917,Silence_3,HSH,Reaction,NA,1,74,0.013513513513513514,NA,NA
Diamante_FRF_19112022_0917,Silence_3,Look,Reaction,At speaker,4,74,0.05405405405405406,NA,NA
Diamante_FRF_19112022_0917,Silence_3,Look,Reaction,Away from speaker,5,74,0.06756756756756757,NA,NA
Diamante_FRF_19112022_0917,Silence_3,Voc,Reaction,Contact,1,74,0.013513513513513514,NA,NA
Diamante_FRF_28102022_0944,Silence_1,FVO,Reaction,Distance,3,90,0.03333333333333333,NA,NA
Diamante_FRF_28102022_0944,Silence_1,Htlt,Reaction,NA,2,90,0.022222222222222223,NA,NA
Diamante_FRF_28102022_0944,Silence_1,Look,Reaction,At speaker,4,90,0.044444444444444446,NA,NA
Diamante_FRF_28102022_0944,Habituation,FVO,Reaction,Distance,7,244,0.028688524590163935,NA,NA
Diamante_FRF_28102022_0944,Habituation,FVO,Reaction,Other,16,244,0.06557377049180328,NA,NA
Diamante_FRF_28102022_0944,Silence_2,FVO,Reaction,Distance,1,57,0.017543859649122806,NA,NA
Diamante_FRF_28102022_0944,Silence_2,FVO,Reaction,Other,2,57,0.03508771929824561,NA,NA
Diamante_FRF_28102022_0944,Silence_2,Htlt,Reaction,NA,1,57,0.017543859649122806,NA,NA
Diamante_FRF_28102022_0944,Silence_2,Look,Reaction,Away from speaker,1,57,0.017543859649122806,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,FVO,Reaction,Distance,24,243,0.09876543209876543,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,FVO,Reaction,Other,12,243,0.04938271604938271,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,HSH,Reaction,NA,1,243,0.00411522633744856,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,Htlt,Reaction,NA,4,243,0.01646090534979424,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,Look,Reaction,At speaker,16,243,0.06584362139917696,NA,NA
Diamante_FRF_28102022_0944,Dishabituation,Look,Reaction,Away from speaker,5,243,0.0205761316872428,NA,NA
Diamante_FRF_28102022_0944,Silence_3,FVO,Reaction,Distance,4,74,0.05405405405405406,NA,NA
Diamante_FRF_28102022_0944,Silence_3,FVO,Reaction,Other,3,74,0.04054054054054054,NA,NA
Diamante_FRP_13112022_0831,Silence_1,FVO,Reaction,Distance,1,93,0.010752688172043012,NA,NA
Diamante_FRP_13112022_0831,Silence_1,HSH,Reaction,NA,2,93,0.021505376344086023,NA,NA
Diamante_FRP_13112022_0831,Silence_1,Look,Reaction,At speaker,19,93,0.20430107526881722,NA,NA
Diamante_FRP_13112022_0831,Silence_1,Look,Reaction,Away from speaker,17,93,0.1827956989247312,NA,NA
Diamante_FRP_13112022_0831,Silence_1,Voc,Reaction,Contact,4,93,0.043010752688172046,NA,NA
Diamante_FRP_13112022_0831,Habituation,HSH,Reaction,NA,1,245,0.004081632653061225,NA,NA
Diamante_FRP_13112022_0831,Habituation,Look,Reaction,At speaker,13,245,0.053061224489795916,NA,NA
Diamante_FRP_13112022_0831,Habituation,Look,Reaction,Away from speaker,52,245,0.21224489795918366,NA,NA
Diamante_FRP_13112022_0831,Silence_2,FVO,Reaction,Distance,4,55,0.07272727272727272,NA,NA
Diamante_FRP_13112022_0831,Silence_2,Fllw,Interaction,Kin,1,55,0.01818181818181818,NA,NA
Diamante_FRP_13112022_0831,Silence_2,Look,Reaction,At speaker,1,55,0.01818181818181818,NA,NA
Diamante_FRP_13112022_0831,Silence_2,Look,Reaction,Away from speaker,11,55,0.2,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,FVO,Reaction,Distance,2,246,0.008130081300813009,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,FVO,Reaction,Other,28,246,0.11382113821138211,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,Fllw,Interaction,Kin,1,246,0.0040650406504065045,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,HSH,Reaction,NA,4,246,0.016260162601626018,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,Look,Reaction,At speaker,52,246,0.21138211382113822,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,Look,Reaction,Away from speaker,60,246,0.24390243902439024,NA,NA
Diamante_FRP_13112022_0831,Dishabituation,Voc,Reaction,Contact,3,246,0.012195121951219513,NA,NA
Diamante_FRP_13112022_0831,Silence_3,HSH,Reaction,NA,1,68,0.014705882352941176,NA,NA
Diamante_FRP_13112022_0831,Silence_3,Look,Reaction,At speaker,10,68,0.14705882352941177,NA,NA
Diamante_FRP_13112022_0831,Silence_3,Look,Reaction,Away from speaker,21,68,0.3088235294117647,NA,NA
Diamante_PRF_30102022_0932,Silence_1,FVO,Reaction,Distance,8,94,0.0851063829787234,NA,NA
Diamante_PRF_30102022_0932,Silence_1,FVO,Reaction,Recruitment,6,94,0.06382978723404255,NA,NA
Diamante_PRF_30102022_0932,Silence_1,Fllw,Interaction,Kin,1,94,0.010638297872340425,NA,NA
Diamante_PRF_30102022_0932,Silence_1,HSH,Reaction,NA,1,94,0.010638297872340425,NA,NA
Diamante_PRF_30102022_0932,Silence_1,Htlt,Reaction,NA,1,94,0.010638297872340425,NA,NA
Diamante_PRF_30102022_0932,Silence_1,Look,Reaction,At speaker,12,94,0.1276595744680851,NA,NA
Diamante_PRF_30102022_0932,Silence_1,Look,Reaction,Away from speaker,19,94,0.20212765957446807,NA,NA
Diamante_PRF_30102022_0932,Habituation,Agn,Interaction,Towards other,1,262,0.003816793893129771,NA,NA
Diamante_PRF_30102022_0932,Habituation,FVO,Reaction,Departure,48,262,0.183206106870229,NA,NA
Diamante_PRF_30102022_0932,Habituation,FVO,Reaction,Distance,8,262,0.030534351145038167,NA,NA
Diamante_PRF_30102022_0932,Habituation,FVO,Reaction,Recruitment,13,262,0.04961832061068702,NA,NA
Diamante_PRF_30102022_0932,Habituation,Htlt,Reaction,NA,1,262,0.003816793893129771,NA,NA
Diamante_PRF_30102022_0932,Habituation,Look,Reaction,At speaker,39,262,0.14885496183206107,NA,NA
Diamante_PRF_30102022_0932,Habituation,Look,Reaction,Away from speaker,9,262,0.03435114503816794,NA,NA
Diamante_PRF_30102022_0932,Habituation,Voc,Reaction,Contact,1,262,0.003816793893129771,NA,NA
Diamante_PRF_30102022_0932,Silence_2,FVO,Reaction,Departure,2,37,0.05405405405405406,NA,NA
Diamante_PRF_30102022_0932,Silence_2,FVO,Reaction,Distance,2,37,0.05405405405405406,NA,NA
Diamante_PRF_30102022_0932,Silence_2,FVO,Reaction,Recruitment,8,37,0.21621621621621623,NA,NA
Diamante_PRF_30102022_0932,Silence_2,Htlt,Reaction,NA,1,37,0.02702702702702703,NA,NA
Diamante_PRF_30102022_0932,Silence_2,Look,Reaction,At speaker,4,37,0.10810810810810811,NA,NA
Diamante_PRF_30102022_0932,Silence_2,Look,Reaction,Away from speaker,4,37,0.10810810810810811,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,FVO,Reaction,Departure,10,244,0.040983606557377046,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,FVO,Reaction,Distance,17,244,0.06967213114754098,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,FVO,Reaction,Other,6,244,0.02459016393442623,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,FVO,Reaction,Recruitment,24,244,0.09836065573770492,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,Htlt,Reaction,NA,1,244,0.004098360655737705,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,Look,Reaction,At speaker,12,244,0.04918032786885246,NA,NA
Diamante_PRF_30102022_0932,Dishabituation,Look,Reaction,Away from speaker,9,244,0.036885245901639344,NA,NA
Diamante_PRF_30102022_0932,Silence_3,FVO,Reaction,Recruitment,2,71,0.028169014084507043,NA,NA
Diamante_PRF_30102022_0932,Silence_3,HSH,Reaction,NA,1,71,0.014084507042253521,NA,NA
Diamante_PRF_30102022_0932,Silence_3,Look,Reaction,At speaker,7,71,0.09859154929577464,NA,NA
Diamante_PRF_30102022_0932,Silence_3,Look,Reaction,Away from speaker,6,71,0.08450704225352113,NA,NA
Diamante_PRF_30102022_0932,Silence_3,Voc,Reaction,Contact,1,71,0.014084507042253521,NA,NA
Dorothea_FC_08112022_0950,Silence_1,FVO,Reaction,Distance,5,83,0.060240963855421686,NA,NA
Dorothea_FC_08112022_0950,Silence_1,FVO,Reaction,Other,7,83,0.08433734939759036,NA,NA
Dorothea_FC_08112022_0950,Habituation,FVO,Reaction,Distance,13,254,0.051181102362204724,NA,NA
Dorothea_FC_08112022_0950,Habituation,FVO,Reaction,Other,10,254,0.03937007874015748,NA,NA
Dorothea_FC_08112022_0950,Habituation,FVO,Reaction,Recruitment,26,254,0.10236220472440945,NA,NA
Dorothea_FC_08112022_0950,Silence_2,FVO,Reaction,Distance,3,46,0.06521739130434782,NA,NA
Dorothea_FC_08112022_0950,Silence_2,FVO,Reaction,Other,1,46,0.021739130434782608,NA,NA
Dorothea_FC_08112022_0950,Dishabituation,FVO,Reaction,Distance,10,245,0.04081632653061224,NA,NA
Dorothea_FC_08112022_0950,Dishabituation,FVO,Reaction,Other,12,245,0.04897959183673469,NA,NA
Dorothea_FC_08112022_0950,Silence_3,FVO,Reaction,Other,1,68,0.014705882352941176,NA,NA
Dorothea_FRF_19112022_0904,Silence_1,Look,Reaction,At speaker,3,90,0.03333333333333333,NA,NA
Dorothea_FRF_19112022_0904,Silence_1,Look,Reaction,Away from speaker,4,90,0.044444444444444446,NA,NA
Dorothea_FRF_19112022_0904,Habituation,Fllw,Interaction,Kin,2,252,0.007936507936507936,NA,NA
Dorothea_FRF_19112022_0904,Habituation,HSH,Reaction,NA,1,252,0.003968253968253968,NA,NA
Dorothea_FRF_19112022_0904,Habituation,Look,Reaction,At speaker,12,252,0.047619047619047616,NA,NA
Dorothea_FRF_19112022_0904,Habituation,Look,Reaction,Away from speaker,11,252,0.04365079365079365,NA,NA
Dorothea_FRF_19112022_0904,Habituation,Voc,Reaction,Contact,3,252,0.011904761904761904,NA,NA
Dorothea_FRF_19112022_0904,Silence_2,Agn,Interaction,Towards other,1,47,0.02127659574468085,NA,NA
Dorothea_FRF_19112022_0904,Silence_2,Fllw,Interaction,Kin,1,47,0.02127659574468085,NA,NA
Dorothea_FRF_19112022_0904,Silence_2,Look,Reaction,At speaker,1,47,0.02127659574468085,NA,NA
Dorothea_FRF_19112022_0904,Dishabituation,Agn,Interaction,Towards other,5,253,0.019762845849802372,NA,NA
Dorothea_FRF_19112022_0904,Dishabituation,Fllw,Interaction,Kin,2,253,0.007905138339920948,NA,NA
Dorothea_FRF_19112022_0904,Dishabituation,Look,Reaction,At speaker,13,253,0.05138339920948617,NA,NA
Dorothea_FRF_19112022_0904,Dishabituation,Look,Reaction,Away from speaker,8,253,0.03162055335968379,NA,NA
Dorothea_FRF_19112022_0904,Dishabituation,Voc,Reaction,Contact,3,253,0.011857707509881422,NA,NA
Dorothea_FRF_19112022_0904,Silence_3,Look,Reaction,At speaker,4,74,0.05405405405405406,NA,NA
Dorothea_FRF_19112022_0904,Silence_3,Look,Reaction,Away from speaker,3,74,0.04054054054054054,NA,NA
Dorothea_FRF_19112022_0904,Silence_3,Voc,Reaction,Contact,2,74,0.02702702702702703,NA,NA
Dorothea_FRP_02112022_0859,Silence_1,NA,NA,NA,NA,NA,NA,NA,NA
Dorothea_FRP_02112022_0859,Habituation,FVO,Reaction,Distance,9,245,0.036734693877551024,NA,NA
Dorothea_FRP_02112022_0859,Habituation,FVO,Reaction,Other,2,245,0.00816326530612245,NA,NA
Dorothea_FRP_02112022_0859,Habituation,FVO,Reaction,Recruitment,27,245,0.11020408163265306,NA,NA
Dorothea_FRP_02112022_0859,Silence_2,FVO,Reaction,Distance,2,54,0.037037037037037035,NA,NA
Dorothea_FRP_02112022_0859,Silence_2,FVO,Reaction,Other,1,54,0.018518518518518517,NA,NA
Dorothea_FRP_02112022_0859,Dishabituation,FVO,Reaction,Distance,17,246,0.06910569105691057,NA,NA
Dorothea_FRP_02112022_0859,Dishabituation,Voc,Reaction,Contact,5,246,0.02032520325203252,NA,NA
Dorothea_FRP_02112022_0859,Silence_3,FVO,Reaction,Distance,2,72,0.027777777777777776,NA,NA
Eastwood_FC_15112022_0846,Silence_1,Look,Reaction,At speaker,9,120,0.075,NA,NA
Eastwood_FC_15112022_0846,Silence_1,Look,Reaction,Away from speaker,7,120,0.058333333333333334,NA,NA
Eastwood_FC_15112022_0846,Habituation,Fllw,Interaction,Kin,1,255,0.00392156862745098,NA,NA
Eastwood_FC_15112022_0846,Habituation,HSH,Reaction,NA,1,255,0.00392156862745098,NA,NA
Eastwood_FC_15112022_0846,Habituation,Htlt,Reaction,NA,1,255,0.00392156862745098,NA,NA
Eastwood_FC_15112022_0846,Habituation,Look,Reaction,At speaker,7,255,0.027450980392156862,NA,NA
Eastwood_FC_15112022_0846,Habituation,Look,Reaction,Away from speaker,14,255,0.054901960784313725,NA,NA
Eastwood_FC_15112022_0846,Habituation,Voc,Reaction,Contact,1,255,0.00392156862745098,NA,NA
Eastwood_FC_15112022_0846,Silence_2,NA,NA,NA,NA,NA,NA,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Agn,Interaction,Towards other,2,246,0.008130081300813009,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Fllw,Interaction,Kin,2,246,0.008130081300813009,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,HSH,Reaction,NA,4,246,0.016260162601626018,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Htlt,Reaction,NA,1,246,0.0040650406504065045,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Look,Reaction,At speaker,4,246,0.016260162601626018,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Look,Reaction,Away from speaker,16,246,0.06504065040650407,NA,NA
Eastwood_FC_15112022_0846,Dishabituation,Voc,Reaction,Contact,2,246,0.008130081300813009,NA,NA
Eastwood_FC_15112022_0846,Silence_3,Fllw,Interaction,Kin,1,71,0.014084507042253521,NA,NA
Eastwood_FC_15112022_0846,Silence_3,Look,Reaction,At speaker,1,71,0.014084507042253521,NA,NA
Eastwood_FC_15112022_0846,Silence_3,Look,Reaction,Away from speaker,6,71,0.08450704225352113,NA,NA
Eastwood_FC_15112022_0846,Silence_3,Voc,Reaction,Contact,3,71,0.04225352112676056,NA,NA
Eastwood_FRF_20112022_1008,Silence_1,NA,NA,NA,NA,NA,NA,NA,NA
Eastwood_FRF_20112022_1008,Habituation,Look,Reaction,At speaker,2,253,0.007905138339920948,NA,NA
Eastwood_FRF_20112022_1008,Habituation,Look,Reaction,Away from speaker,1,253,0.003952569169960474,NA,NA
Eastwood_FRF_20112022_1008,Habituation,Voc,Reaction,Contact,3,253,0.011857707509881422,NA,NA
Eastwood_FRF_20112022_1008,Habituation,Voc,Reaction,Distance,1,253,0.003952569169960474,NA,NA
Eastwood_FRF_20112022_1008,Silence_2,Look,Reaction,At speaker,3,48,0.0625,NA,NA
Eastwood_FRF_20112022_1008,Silence_2,Look,Reaction,Away from speaker,1,48,0.020833333333333332,NA,NA
Eastwood_FRF_20112022_1008,Silence_2,Voc,Reaction,Contact,5,48,0.10416666666666667,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Htlt,Reaction,NA,2,244,0.00819672131147541,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Look,Reaction,At speaker,3,244,0.012295081967213115,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Look,Reaction,Away from speaker,6,244,0.02459016393442623,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Voc,Reaction,Contact,3,244,0.012295081967213115,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Voc,Reaction,Distance,1,244,0.004098360655737705,NA,NA
Eastwood_FRF_20112022_1008,Dishabituation,Voc,Reaction,Other,2,244,0.00819672131147541,NA,NA
Eastwood_FRF_20112022_1008,Silence_3,Htlt,Reaction,NA,5,51,0.09803921568627451,NA,NA
Eastwood_FRF_20112022_1008,Silence_3,Look,Reaction,At speaker,1,51,0.0196078431372549,NA,NA
Eastwood_FRF_20112022_1008,Silence_3,Look,Reaction,Away from speaker,3,51,0.058823529411764705,NA,NA
Eastwood_PRF_12112022_0945,Silence_1,Look,Reaction,At speaker,1,97,0.010309278350515464,NA,NA
Eastwood_PRF_12112022_0945,Silence_1,Voc,Reaction,Contact,1,97,0.010309278350515464,NA,NA
Eastwood_PRF_12112022_0945,Habituation,Htlt,Reaction,NA,2,246,0.008130081300813009,NA,NA
Eastwood_PRF_12112022_0945,Habituation,Look,Reaction,At speaker,1,246,0.0040650406504065045,NA,NA
Eastwood_PRF_12112022_0945,Habituation,Look,Reaction,Away from speaker,5,246,0.02032520325203252,NA,NA
Eastwood_PRF_12112022_0945,Habituation,Voc,Reaction,Contact,4,246,0.016260162601626018,NA,NA
Eastwood_PRF_12112022_0945,Silence_2,Htlt,Reaction,NA,3,55,0.05454545454545454,NA,NA
Eastwood_PRF_12112022_0945,Silence_2,Look,Reaction,Away from speaker,5,55,0.09090909090909091,NA,NA
Eastwood_PRF_12112022_0945,Silence_2,Voc,Reaction,Contact,1,55,0.01818181818181818,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Agn,Interaction,Towards other,2,245,0.00816326530612245,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,FVO,Reaction,Other,1,245,0.004081632653061225,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,HSH,Reaction,NA,1,245,0.004081632653061225,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Htlt,Reaction,NA,3,245,0.012244897959183673,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Look,Reaction,At speaker,6,245,0.024489795918367346,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Look,Reaction,Away from speaker,7,245,0.02857142857142857,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Voc,Reaction,Contact,5,245,0.02040816326530612,NA,NA
Eastwood_PRF_12112022_0945,Dishabituation,Voc,Reaction,Other,7,245,0.02857142857142857,NA,NA
Eastwood_PRF_12112022_0945,Silence_3,NA,NA,NA,NA,NA,NA,NA,NA
Einstein_FC_12102022_1050,Silence_1,Look,Reaction,At speaker,4,86,0.046511627906976744,NA,NA
Einstein_FC_12102022_1050,Silence_1,Look,Reaction,Away from speaker,26,86,0.3023255813953488,NA,NA
Einstein_FC_12102022_1050,Silence_1,Voc,Reaction,Recruitment,16,86,0.18604651162790697,NA,NA
Einstein_FC_12102022_1050,Habituation,Agn,Interaction,Towards other,1,263,0.0038022813688212928,NA,NA
Einstein_FC_12102022_1050,Habituation,FVO,Reaction,Other,1,263,0.0038022813688212928,NA,NA
Einstein_FC_12102022_1050,Habituation,Fllw,Interaction,Kin,1,263,0.0038022813688212928,NA,NA
Einstein_FC_12102022_1050,Habituation,HSH,Reaction,NA,7,263,0.026615969581749048,NA,NA
Einstein_FC_12102022_1050,Habituation,Look,Reaction,At speaker,15,263,0.057034220532319393,NA,NA
Einstein_FC_12102022_1050,Habituation,Look,Reaction,Away from speaker,43,263,0.1634980988593156,NA,NA
Einstein_FC_12102022_1050,Habituation,Voc,Reaction,Contact,2,263,0.0076045627376425855,NA,NA
Einstein_FC_12102022_1050,Habituation,Voc,Reaction,Recruitment,27,263,0.10266159695817491,NA,NA
Einstein_FC_12102022_1050,Silence_2,FVO,Reaction,Distance,2,37,0.05405405405405406,NA,NA
Einstein_FC_12102022_1050,Silence_2,FVO,Reaction,Other,1,37,0.02702702702702703,NA,NA
Einstein_FC_12102022_1050,Silence_2,Look,Reaction,At speaker,6,37,0.16216216216216217,NA,NA
Einstein_FC_12102022_1050,Silence_2,Look,Reaction,Away from speaker,4,37,0.10810810810810811,NA,NA
Einstein_FC_12102022_1050,Silence_2,Voc,Reaction,Recruitment,1,37,0.02702702702702703,NA,NA
Einstein_FC_12102022_1050,Dishabituation,Agn,Interaction,Towards other,1,244,0.004098360655737705,NA,NA
Einstein_FC_12102022_1050,Dishabituation,FVO,Reaction,Distance,2,244,0.00819672131147541,NA,NA
Einstein_FC_12102022_1050,Dishabituation,FVO,Reaction,Other,1,244,0.004098360655737705,NA,NA
Einstein_FC_12102022_1050,Dishabituation,HSH,Reaction,NA,3,244,0.012295081967213115,NA,NA
Einstein_FC_12102022_1050,Dishabituation,Look,Reaction,At speaker,19,244,0.0778688524590164,NA,NA
Einstein_FC_12102022_1050,Dishabituation,Look,Reaction,Away from speaker,9,244,0.036885245901639344,NA,NA
Einstein_FC_12102022_1050,Dishabituation,Voc,Reaction,Contact,11,244,0.045081967213114756,NA,NA
Einstein_FC_12102022_1050,Dishabituation,Voc,Reaction,Recruitment,2,244,0.00819672131147541,NA,NA
Einstein_FC_12102022_1050,Silence_3,HSH,Reaction,NA,1,86,0.011627906976744186,NA,NA
Einstein_FC_12102022_1050,Silence_3,Look,Reaction,At speaker,10,86,0.11627906976744186,NA,NA
Einstein_FC_12102022_1050,Silence_3,Look,Reaction,Away from speaker,16,86,0.18604651162790697,NA,NA
Einstein_FC_12102022_1050,Silence_3,Voc,Reaction,Contact,4,86,0.046511627906976744,NA,NA
Einstein_FC_12102022_1050,Silence_3,Voc,Reaction,Recruitment,3,86,0.03488372093023256,NA,NA
Einstein_FRF_23102022_0936,Silence_1,FVO,Reaction,Distance,2,114,0.017543859649122806,NA,NA
Einstein_FRF_23102022_0936,Silence_1,FVO,Reaction,Other,9,114,0.07894736842105263,NA,NA
Einstein_FRF_23102022_0936,Silence_1,Look,Reaction,At speaker,7,114,0.06140350877192982,NA,NA
Einstein_FRF_23102022_0936,Silence_1,Look,Reaction,Away from speaker,13,114,0.11403508771929824,NA,NA
Einstein_FRF_23102022_0936,Silence_1,Voc,Reaction,Contact,3,114,0.02631578947368421,NA,NA
Einstein_FRF_23102022_0936,Silence_1,Voc,Reaction,Recruitment,3,114,0.02631578947368421,NA,NA
Einstein_FRF_23102022_0936,Habituation,FVO,Reaction,Distance,5,244,0.020491803278688523,NA,NA
Einstein_FRF_23102022_0936,Habituation,FVO,Reaction,Other,9,244,0.036885245901639344,NA,NA
Einstein_FRF_23102022_0936,Habituation,HSH,Reaction,NA,1,244,0.004098360655737705,NA,NA
Einstein_FRF_23102022_0936,Habituation,Look,Reaction,At speaker,32,244,0.13114754098360656,NA,NA
Einstein_FRF_23102022_0936,Habituation,Look,Reaction,Away from speaker,14,244,0.05737704918032787,NA,NA
Einstein_FRF_23102022_0936,Habituation,Voc,Reaction,Contact,3,244,0.012295081967213115,NA,NA
Einstein_FRF_23102022_0936,Silence_2,FVO,Reaction,Distance,6,56,0.10714285714285714,NA,NA
Einstein_FRF_23102022_0936,Silence_2,FVO,Reaction,Other,2,56,0.03571428571428571,NA,NA
Einstein_FRF_23102022_0936,Silence_2,Look,Reaction,At speaker,2,56,0.03571428571428571,NA,NA
Einstein_FRF_23102022_0936,Silence_2,Look,Reaction,Away from speaker,15,56,0.26785714285714285,NA,NA
Einstein_FRF_23102022_0936,Silence_2,Voc,Reaction,Contact,5,56,0.08928571428571429,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,FVO,Reaction,Distance,18,244,0.07377049180327869,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,FVO,Reaction,Other,16,244,0.06557377049180328,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,FVO,Reaction,Recruitment,4,244,0.01639344262295082,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,HSH,Reaction,NA,2,244,0.00819672131147541,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,Look,Reaction,At speaker,30,244,0.12295081967213115,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,Look,Reaction,Away from speaker,13,244,0.05327868852459016,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,Voc,Reaction,Contact,3,244,0.012295081967213115,NA,NA
Einstein_FRF_23102022_0936,Dishabituation,Voc,Reaction,Recruitment,1,244,0.004098360655737705,NA,NA
Einstein_FRF_23102022_0936,Silence_3,FVO,Reaction,Distance,6,75,0.08,NA,NA
Einstein_FRF_23102022_0936,Silence_3,FVO,Reaction,Other,3,75,0.04,NA,NA
Einstein_FRF_23102022_0936,Silence_3,HSH,Reaction,NA,1,75,0.013333333333333334,NA,NA
Einstein_FRF_23102022_0936,Silence_3,Look,Reaction,At speaker,5,75,0.06666666666666667,NA,NA
Einstein_PRF_18102022_1023,Silence_1,Look,Reaction,At speaker,8,147,0.05442176870748299,NA,NA
Einstein_PRF_18102022_1023,Silence_1,Look,Reaction,Away from speaker,32,147,0.21768707482993196,NA,NA
Einstein_PRF_18102022_1023,Silence_1,Voc,Reaction,Contact,3,147,0.02040816326530612,NA,NA
Einstein_PRF_18102022_1023,Silence_1,Voc,Reaction,Recruitment,23,147,0.1564625850340136,NA,NA
Einstein_PRF_18102022_1023,Habituation,HSH,Reaction,NA,1,259,0.003861003861003861,NA,NA
Einstein_PRF_18102022_1023,Habituation,Htlt,Reaction,NA,2,259,0.007722007722007722,NA,NA
Einstein_PRF_18102022_1023,Habituation,Look,Reaction,At speaker,37,259,0.14285714285714285,NA,NA
Einstein_PRF_18102022_1023,Habituation,Look,Reaction,Away from speaker,36,259,0.138996138996139,NA,NA
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Contact,2,259,0.007722007722007722,NA,NA
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Distance,14,259,0.05405405405405406,NA,NA
Einstein_PRF_18102022_1023,Habituation,Voc,Reaction,Recruitment,3,259,0.011583011583011582,NA,NA
Einstein_PRF_18102022_1023,Silence_2,FVO,Reaction,Other,1,40,0.025,NA,NA
Einstein_PRF_18102022_1023,Silence_2,HSH,Reaction,NA,1,40,0.025,NA,NA
Einstein_PRF_18102022_1023,Silence_2,Look,Reaction,At speaker,4,40,0.1,NA,NA
Einstein_PRF_18102022_1023,Silence_2,Look,Reaction,Away from speaker,6,40,0.15,NA,NA
Einstein_PRF_18102022_1023,Dishabituation,FVO,Reaction,Other,1,245,0.004081632653061225,NA,NA
Einstein_PRF_18102022_1023,Dishabituation,Htlt,Reaction,NA,3,245,0.012244897959183673,NA,NA
Einstein_PRF_18102022_1023,Dishabituation,Look,Reaction,At speaker,6,245,0.024489795918367346,NA,NA
Einstein_PRF_18102022_1023,Dishabituation,Look,Reaction,Away from speaker,28,245,0.11428571428571428,NA,NA
Einstein_PRF_18102022_1023,Silence_3,NA,NA,NA,NA,NA,NA,NA,NA
Emu_FC_14102022_1022,Silence_1,Agn,Interaction,Towards other,1,114,0.008771929824561403,NA,NA
Emu_FC_14102022_1022,Silence_1,FVO,Reaction,Other,1,114,0.008771929824561403,NA,NA
Emu_FC_14102022_1022,Silence_1,Fllw,Interaction,Kin,2,114,0.017543859649122806,NA,NA
Emu_FC_14102022_1022,Silence_1,HSH,Reaction,NA,1,114,0.008771929824561403,NA,NA
Emu_FC_14102022_1022,Silence_1,Look,Reaction,At speaker,9,114,0.07894736842105263,NA,NA
Emu_FC_14102022_1022,Silence_1,Look,Reaction,Away from speaker,32,114,0.2807017543859649,NA,NA
Emu_FC_14102022_1022,Silence_1,Voc,Reaction,Contact,9,114,0.07894736842105263,NA,NA
Emu_FC_14102022_1022,Habituation,Agn,Interaction,Towards other,1,263,0.0038022813688212928,NA,NA
Emu_FC_14102022_1022,Habituation,FVO,Reaction,Distance,2,263,0.0076045627376425855,NA,NA
