Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	...27
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Ass	Interaction	Kin	START	0	G:/Individual recognition vids/Blind videos/NI66.MP4	0	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Rst	Time budget	With kin	START	0	G:/Individual recognition vids/Blind videos/NI66.MP4	0	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	16.4	G:/Individual recognition vids/Blind videos/NI66.MP4	410	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	20.24	G:/Individual recognition vids/Blind videos/NI66.MP4	506	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	23.44	G:/Individual recognition vids/Blind videos/NI66.MP4	586	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	28.04	G:/Individual recognition vids/Blind videos/NI66.MP4	701	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Rst	Time budget	With kin	STOP	28.279	G:/Individual recognition vids/Blind videos/NI66.MP4	NA	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	28.28	G:/Individual recognition vids/Blind videos/NI66.MP4	707	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Vig	Time budget	Short Neck	START	28.28	G:/Individual recognition vids/Blind videos/NI66.MP4	707	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	30.64	G:/Individual recognition vids/Blind videos/NI66.MP4	766	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	33.04	G:/Individual recognition vids/Blind videos/NI66.MP4	826	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	33.36	G:/Individual recognition vids/Blind videos/NI66.MP4	834	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	38.56	G:/Individual recognition vids/Blind videos/NI66.MP4	964	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	39.28	G:/Individual recognition vids/Blind videos/NI66.MP4	982	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	40.68	G:/Individual recognition vids/Blind videos/NI66.MP4	1017	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	42.2	G:/Individual recognition vids/Blind videos/NI66.MP4	1055	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Vig	Time budget	Short Neck	STOP	43.959	G:/Individual recognition vids/Blind videos/NI66.MP4	NA	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Pre	Time budget	With kin	START	43.96	G:/Individual recognition vids/Blind videos/NI66.MP4	1099	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	47.4	G:/Individual recognition vids/Blind videos/NI66.MP4	1185	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Pre	Time budget	With kin	STOP	47.759	G:/Individual recognition vids/Blind videos/NI66.MP4	NA	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Vig	Time budget	Short Neck	START	47.76	G:/Individual recognition vids/Blind videos/NI66.MP4	1194	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	48.16	G:/Individual recognition vids/Blind videos/NI66.MP4	1204	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	48.96	G:/Individual recognition vids/Blind videos/NI66.MP4	1224	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Vig	Time budget	Short Neck	STOP	51.679	G:/Individual recognition vids/Blind videos/NI66.MP4	NA	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Pre	Time budget	With kin	START	51.68	G:/Individual recognition vids/Blind videos/NI66.MP4	1292	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	53.68	G:/Individual recognition vids/Blind videos/NI66.MP4	1342	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	55.36	G:/Individual recognition vids/Blind videos/NI66.MP4	1384	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Pre	Time budget	With kin	STOP	55.559	G:/Individual recognition vids/Blind videos/NI66.MP4	NA	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Vig	Time budget	Short Neck	START	55.56	G:/Individual recognition vids/Blind videos/NI66.MP4	1389	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	55.96	G:/Individual recognition vids/Blind videos/NI66.MP4	1399	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	FVO	Reaction	Recruitment	POINT	57.8	G:/Individual recognition vids/Blind videos/NI66.MP4	1445	NA	NA
Pudding_FC_31102022_1020	2024-03-18T21:44:51Z	NA	742.08	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/NI66.MP4	742.08	25	Pudding	FC	NA	2022-09-11T10:00:00Z	Outer periphery	Sunny	KLF	Departure	2m	NA	Look	Reaction	At speaker	POINT	58.16	G:/Individual recognition vids/Blind videos/NI66.MP4	1454	NA	NA
