Observation_id,Behaviour,Modifier,Phase,Percentage
Hera_FRF_23112022_1126,Eat,With kin,Dishabituation,7.346938775510205
Hera_FRF_23112022_1126,Eat,With kin,Dishabituation,0.8163265306122449
Hera_FRF_23112022_1126,Eat,With kin,Silence_3,10.44776119402985
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_1,2.1505376344086025
Hera_FRF_23112022_1126,Mov,Away from speaker,Habituation,2.2813688212927756
Hera_FRF_23112022_1126,Mov,Away from speaker,Habituation,3.041825095057034
Hera_FRF_23112022_1126,Mov,Away from speaker,Habituation,1.520912547528517
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_2,64.1025641025641
Hera_FRF_23112022_1126,Mov,Away from speaker,Dishabituation,11.020408163265307
Hera_FRF_23112022_1126,Mov,Away from speaker,Dishabituation,2.4489795918367347
Hera_FRF_23112022_1126,Mov,Away from speaker,Dishabituation,13.877551020408163
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_3,11.940298507462686
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_3,13.432835820895523
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_3,10.44776119402985
Hera_FRF_23112022_1126,Mov,Away from speaker,Silence_3,13.432835820895523
Hera_FRF_23112022_1126,Mov,Towards speaker,Habituation,5.323193916349809
Hera_FRF_23112022_1126,Mov,Towards speaker,Silence_3,8.955223880597014
Hera_FRF_23112022_1126,Pre,With kin,Habituation,1.520912547528517
Hera_FRF_23112022_1126,Pre,With kin,Habituation,1.520912547528517
Hera_FRF_23112022_1126,Pre,With kin,Silence_2,12.82051282051282
Hera_FRF_23112022_1126,Pre,With kin,Dishabituation,2.4489795918367347
Hera_FRF_23112022_1126,Pre,With kin,Silence_2,2.564102564102564
Hera_FRF_23112022_1126,Pre,With kin,Dishabituation,3.6734693877551026
Hera_FRF_23112022_1126,Pre,With kin,Dishabituation,1.6326530612244898
Hera_FRF_23112022_1126,Vig,Long neck,Habituation,2.6615969581749046
Hera_FRF_23112022_1126,Vig,Long neck,Silence_1,3.225806451612903
Hera_FRF_23112022_1126,Vig,Long neck,Silence_2,7.6923076923076925
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,1.6326530612244898
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,1.2244897959183674
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,1.2244897959183674
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,3.2653061224489797
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,6.122448979591836
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,1.2244897959183674
Hera_FRF_23112022_1126,Vig,Long neck,Dishabituation,2.857142857142857
Hera_FRF_23112022_1126,Vig,Mid neck,Habituation,7.604562737642586
Hera_FRF_23112022_1126,Vig,Mid neck,Habituation,6.4638783269961975
Hera_FRF_23112022_1126,Vig,Mid neck,Habituation,3.802281368821293
Hera_FRF_23112022_1126,Vig,Mid neck,Habituation,6.844106463878327
Hera_FRF_23112022_1126,Vig,Mid neck,Habituation,3.802281368821293
Hera_FRF_23112022_1126,Vig,Mid neck,Silence_2,12.82051282051282
Hera_FRF_23112022_1126,Vig,Mid neck,Dishabituation,2.857142857142857
Hera_FRF_23112022_1126,Vig,Mid neck,Dishabituation,2.4489795918367347
Hera_FRF_23112022_1126,Vig,Mid neck,Dishabituation,1.6326530612244898
Hera_FRF_23112022_1126,Vig,Mid neck,Dishabituation,6.938775510204081
Hera_FRF_23112022_1126,Vig,Mid neck,Dishabituation,0.8163265306122449
Hera_FRF_23112022_1126,Vig,Mid neck,Silence_3,88.05970149253731
Hera_FRF_23112022_1126,Vig,Short Neck,Dishabituation,33.06122448979592
Hera_FRP_09112022_0950,Ass,Kin,Dishabituation,100
Hera_FRP_09112022_0950,Ass,Kin,Habituation,71.65991902834008
Hera_FRP_09112022_0950,Ass,Kin,Silence_2,100
Hera_FRP_09112022_0950,Ass,Kin,Silence_3,100
Hera_FRP_09112022_0950,Eat,Alone,Silence_1,43.05555555555556
Hera_FRP_09112022_0950,Eat,Alone,Silence_1,16.666666666666664
Hera_FRP_09112022_0950,Eat,Alone,Habituation,2.0242914979757085
Hera_FRP_09112022_0950,Eat,Alone,Habituation,3.2388663967611335
Hera_FRP_09112022_0950,Eat,Alone,Habituation,1.6194331983805668
Hera_FRP_09112022_0950,Eat,With kin,Habituation,35.22267206477733
Hera_FRP_09112022_0950,Eat,With kin,Habituation,4.8582995951417
Hera_FRP_09112022_0950,Eat,With kin,Habituation,4.4534412955465585
Hera_FRP_09112022_0950,Eat,With kin,Habituation,17.00404858299595
Hera_FRP_09112022_0950,Eat,With kin,Silence_2,57.692307692307686
Hera_FRP_09112022_0950,Eat,With kin,Silence_2,15.384615384615385
Hera_FRP_09112022_0950,Eat,With kin,Silence_2,11.538461538461538
Hera_FRP_09112022_0950,Eat,With kin,Dishabituation,3.643724696356275
Hera_FRP_09112022_0950,Eat,With kin,Dishabituation,10.526315789473683
Hera_FRP_09112022_0950,Eat,With kin,Dishabituation,5.668016194331984
Hera_FRP_09112022_0950,Eat,With kin,Dishabituation,22.267206477732792
Hera_FRP_09112022_0950,Eat,With kin,Silence_3,60.60606060606061
Hera_FRP_09112022_0950,Eat,With kin,Silence_3,7.575757575757576
Hera_FRP_09112022_0950,Mov,Away from speaker,Silence_1,6.944444444444445
Hera_FRP_09112022_0950,Mov,Away from speaker,Silence_1,19.444444444444446
Hera_FRP_09112022_0950,Mov,Away from speaker,Habituation,1.6194331983805668
Hera_FRP_09112022_0950,Mov,Away from speaker,Habituation,2.0242914979757085
Hera_FRP_09112022_0950,Mov,Away from speaker,Habituation,9.31174089068826
Hera_FRP_09112022_0950,Mov,Away from speaker,Habituation,2.42914979757085
Hera_FRP_09112022_0950,Mov,Away from speaker,Habituation,4.8582995951417
Hera_FRP_09112022_0950,Mov,Away from speaker,Silence_3,9.090909090909092
Hera_FRP_09112022_0950,Pre,Alone,Habituation,0.8097165991902834
Hera_FRP_09112022_0950,Pre,With kin,Dishabituation,2.0242914979757085
Hera_FRP_09112022_0950,Vig,Long neck,Habituation,2.42914979757085
Hera_FRP_09112022_0950,Vig,Long neck,Silence_1,11.11111111111111
Hera_FRP_09112022_0950,Vig,Long neck,Habituation,1.214574898785425
Hera_FRP_09112022_0950,Vig,Long neck,Habituation,0.8097165991902834
Hera_FRP_09112022_0950,Vig,Long neck,Dishabituation,19.4331983805668
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_1,1.3888888888888888
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_1,12.5
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,1.214574898785425
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,7.28744939271255
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,3.2388663967611335
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,4.048582995951417
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,0.8097165991902834
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,0.8097165991902834
Hera_FRP_09112022_0950,Vig,Mid neck,Habituation,3.2388663967611335
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_2,5.769230769230769
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_2,9.615384615384617
Hera_FRP_09112022_0950,Vig,Mid neck,Dishabituation,10.931174089068826
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_2,0
Hera_FRP_09112022_0950,Vig,Mid neck,Dishabituation,4.8582995951417
Hera_FRP_09112022_0950,Vig,Mid neck,Dishabituation,11.336032388663968
Hera_FRP_09112022_0950,Vig,Mid neck,Dishabituation,6.477732793522267
Hera_FRP_09112022_0950,Vig,Mid neck,Dishabituation,2.42914979757085
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_3,6.0606060606060606
Hera_FRP_09112022_0950,Vig,Mid neck,Silence_3,15.151515151515152
Hera_FRP_24102022_1044,Ass,Kin,Dishabituation,100
Hera_FRP_24102022_1044,Ass,Kin,Habituation,100
Hera_FRP_24102022_1044,Ass,Kin,Silence_1,100
Hera_FRP_24102022_1044,Ass,Kin,Silence_2,100
Hera_FRP_24102022_1044,Ass,Kin,Silence_3,100
Hera_FRP_24102022_1044,Pre,With kin,Dishabituation,1.2244897959183674
Hera_FRP_24102022_1044,Pre,With kin,Dishabituation,4.081632653061225
Hera_FRP_24102022_1044,Pre,With kin,Dishabituation,2.857142857142857
Hera_FRP_24102022_1044,Rst,With kin,Silence_1,88.78504672897196
Hera_FRP_24102022_1044,Rst,With kin,Dishabituation,8.979591836734693
Hera_FRP_24102022_1044,Rst,With kin,Habituation,99.609375
Hera_FRP_24102022_1044,Rst,With kin,Silence_2,100
Hera_FRP_24102022_1044,Rst,With kin,Dishabituation,17.551020408163264
Hera_FRP_24102022_1044,Rst,With kin,Dishabituation,6.122448979591836
Hera_FRP_24102022_1044,Rst,With kin,Dishabituation,33.46938775510204
Hera_FRP_24102022_1044,Rst,With kin,Silence_3,76.92307692307693
Hera_FRP_24102022_1044,Rst,With kin,Silence_3,13.186813186813188
Hera_FRP_24102022_1044,Vig,Long neck,Dishabituation,4.081632653061225
Hera_FRP_24102022_1044,Vig,Long neck,Dishabituation,5.714285714285714
Hera_FRP_24102022_1044,Vig,Mid neck,Dishabituation,1.6326530612244898
Hera_FRP_24102022_1044,Vig,Mid neck,Dishabituation,11.428571428571429
Hera_FRP_24102022_1044,Vig,Mid neck,Dishabituation,2.857142857142857
Hera_FRP_24102022_1044,Vig,Mid neck,Silence_3,9.89010989010989
Hera_FRP_24102022_1044,Vig,Short Neck,Silence_1,11.214953271028037
Idgie_FC_021120222_0828,Ass,Kin,Habituation,7.755102040816326
Idgie_FC_021120222_0828,Ass,Kin,Silence_1,94.73684210526315
Idgie_FC_021120222_0828,Ass,Kin,Habituation,29.38775510204082
Idgie_FC_021120222_0828,Ass,Kin,Dishabituation,100
Idgie_FC_021120222_0828,Ass,Kin,Silence_2,26.31578947368421
Idgie_FC_021120222_0828,Ass,Kin,Silence_3,100
Idgie_FC_021120222_0828,Eat,Alone,Habituation,32.244897959183675
Idgie_FC_021120222_0828,Mov,Away from speaker,Silence_1,38.15789473684211
Idgie_FC_021120222_0828,Mov,Away from speaker,Habituation,10.204081632653061
Idgie_FC_021120222_0828,Mov,Away from speaker,Silence_1,27.631578947368425
Idgie_FC_021120222_0828,Mov,Away from speaker,Habituation,47.755102040816325
Idgie_FC_021120222_0828,Mov,Away from speaker,Dishabituation,1.2096774193548387
Idgie_FC_021120222_0828,Mov,Away from speaker,Silence_2,80.7017543859649
Idgie_FC_021120222_0828,Pre,With kin,Silence_1,21.052631578947366
Idgie_FC_021120222_0828,Rst,With kin,Dishabituation,93.95161290322581
Idgie_FC_021120222_0828,Rst,With kin,Silence_3,100
Idgie_FC_021120222_0828,Vig,Long neck,Habituation,2.857142857142857
Idgie_FC_021120222_0828,Vig,Long neck,Silence_2,17.543859649122805
Idgie_FC_021120222_0828,Vig,Mid neck,Habituation,10.204081632653061
Idgie_FC_021120222_0828,Vig,Mid neck,Silence_1,40.78947368421053
Idgie_FC_021120222_0828,Vig,Mid neck,Habituation,10.612244897959183
Idgie_FC_021120222_0828,Vig,Mid neck,Silence_2,7.017543859649122
Idgie_FC_021120222_0828,Vig,Mid neck,Silence_2,5.263157894736842
Idgie_FC_021120222_0828,Vig,Mid neck,Silence_2,19.298245614035086
Idgie_FC_021120222_0828,Vig,Mid neck,Silence_2,24.561403508771928
Idgie_FRF_20112022_0916,Ass,Kin,Habituation,85.71428571428571
Idgie_FRF_20112022_0916,Ass,Kin,Silence_1,100
Idgie_FRF_20112022_0916,Ass,Kin,Dishabituation,100
Idgie_FRF_20112022_0916,Ass,Kin,Habituation,11.507936507936508
Idgie_FRF_20112022_0916,Ass,Kin,Silence_2,100
Idgie_FRF_20112022_0916,Ass,Kin,Silence_3,100
Idgie_FRF_20112022_0916,Eat,With kin,Dishabituation,5.952380952380952
Idgie_FRF_20112022_0916,Eat,With kin,Habituation,22.61904761904762
Idgie_FRF_20112022_0916,Eat,With kin,Silence_2,100
Idgie_FRF_20112022_0916,Eat,With kin,Dishabituation,17.857142857142858
Idgie_FRF_20112022_0916,Eat,With kin,Dishabituation,73.01587301587301
Idgie_FRF_20112022_0916,Eat,With kin,Silence_3,100
Idgie_FRF_20112022_0916,Mov,Away from speaker,Habituation,5.555555555555555
Idgie_FRF_20112022_0916,Mov,Away from speaker,Dishabituation,1.984126984126984
Idgie_FRF_20112022_0916,Mov,Away from speaker,Dishabituation,1.1904761904761905
Idgie_FRF_20112022_0916,Mov,Towards speaker,Habituation,2.380952380952381
Idgie_FRF_20112022_0916,Rst,With kin,Habituation,64.68253968253968
Idgie_FRF_20112022_0916,Rst,With kin,Silence_1,100
Idgie_FRF_20112022_0916,Vig,Long neck,Habituation,7.5396825396825395
Idgie_FRP_08112022_0934,Ass,Kin,Dishabituation,100
Idgie_FRP_08112022_0934,Ass,Kin,Habituation,100
Idgie_FRP_08112022_0934,Ass,Kin,Silence_1,100
Idgie_FRP_08112022_0934,Ass,Kin,Silence_2,100
Idgie_FRP_08112022_0934,Ass,Kin,Silence_3,100
Idgie_FRP_08112022_0934,Eat,With kin,Silence_3,41.66666666666667
Idgie_FRP_08112022_0934,Mov,Away from speaker,Silence_3,25
Idgie_FRP_08112022_0934,Rst,With kin,Dishabituation,3.6734693877551026
Idgie_FRP_08112022_0934,Rst,With kin,Habituation,100
Idgie_FRP_08112022_0934,Rst,With kin,Silence_1,92.10526315789474
Idgie_FRP_08112022_0934,Rst,With kin,Silence_2,100
Idgie_FRP_08112022_0934,Rst,With kin,Dishabituation,93.87755102040816
Idgie_FRP_08112022_0934,Rst,With kin,Silence_3,30.952380952380953
Idgie_FRP_08112022_0934,Vig,Mid neck,Silence_3,27.380952380952383
Idgie_FRP_08112022_0934,Vig,Short Neck,Dishabituation,2.4489795918367347
JB_FC_15112022_1022,Mov,Away from speaker,Silence_1,15.476190476190476
JB_FC_15112022_1022,Mov,Away from speaker,Habituation,11.11111111111111
JB_FC_15112022_1022,Mov,Away from speaker,Silence_1,10.714285714285714
JB_FC_15112022_1022,Mov,Away from speaker,Habituation,2.681992337164751
JB_FC_15112022_1022,Mov,Away from speaker,Habituation,3.065134099616858
JB_FC_15112022_1022,Mov,Away from speaker,Habituation,55.938697318007655
JB_FC_15112022_1022,Mov,Away from speaker,Habituation,15.708812260536398
JB_FC_15112022_1022,Mov,Away from speaker,Silence_2,17.073170731707318
JB_FC_15112022_1022,Mov,Away from speaker,Dishabituation,66.39344262295081
JB_FC_15112022_1022,Mov,Away from speaker,Dishabituation,4.918032786885246
JB_FC_15112022_1022,Pre,Alone,Silence_3,18.84057971014493
JB_FC_15112022_1022,Pre,Alone,Silence_3,36.231884057971016
JB_FC_15112022_1022,Vig,Long neck,Habituation,6.130268199233716
JB_FC_15112022_1022,Vig,Mid neck,Silence_1,88.09523809523809
JB_FC_15112022_1022,Vig,Mid neck,Habituation,32.56704980842912
JB_FC_15112022_1022,Vig,Mid neck,Silence_1,4.761904761904762
JB_FC_15112022_1022,Vig,Mid neck,Habituation,37.16475095785441
JB_FC_15112022_1022,Vig,Mid neck,Dishabituation,7.377049180327869
JB_FC_15112022_1022,Vig,Mid neck,Silence_2,58.536585365853654
JB_FC_15112022_1022,Vig,Mid neck,Dishabituation,15.983606557377051
JB_FC_15112022_1022,Vig,Short Neck,Habituation,24.137931034482758
JB_FC_15112022_1022,Vig,Short Neck,Silence_2,41.46341463414634
JB_FC_15112022_1022,Vig,Short Neck,Dishabituation,6.967213114754098
JB_FC_15112022_1022,Vig,Short Neck,Dishabituation,69.67213114754098
JB_FC_15112022_1022,Vig,Short Neck,Silence_3,34.78260869565217
JB_FC_15112022_1022,Vig,Short Neck,Silence_3,5.797101449275362
JB_FC_16102022_0944,Ass,Kin,Dishabituation,100
JB_FC_16102022_0944,Ass,Kin,Habituation,100
JB_FC_16102022_0944,Ass,Kin,Silence_1,100
JB_FC_16102022_0944,Ass,Kin,Silence_2,100
JB_FC_16102022_0944,Ass,Kin,Silence_3,100
JB_FC_16102022_0944,Pre,With kin,Silence_1,21.6
JB_FC_16102022_0944,Pre,With kin,Habituation,79.92125984251969
JB_FC_16102022_0944,Pre,With kin,Silence_1,67.2
JB_FC_16102022_0944,Pre,With kin,Dishabituation,100
JB_FC_16102022_0944,Pre,With kin,Habituation,15.354330708661418
JB_FC_16102022_0944,Pre,With kin,Silence_2,100
JB_FC_16102022_0944,Pre,With kin,Silence_3,41.11111111111111
JB_FC_16102022_0944,Pre,With kin,Silence_3,54.44444444444444
JB_FC_16102022_0944,Vig,Long neck,Silence_1,11.200000000000001
JB_FC_16102022_0944,Vig,Mid neck,Habituation,4.724409448818897
JB_FC_16102022_0944,Vig,Mid neck,Silence_3,3.3333333333333335
JB_FRF_19102022_1130,Ass,Kin,Habituation,33.60655737704918
JB_FRF_19102022_1130,Ass,Kin,Silence_1,100
JB_FRF_19102022_1130,Ass,Kin,Dishabituation,21.052631578947366
JB_FRF_19102022_1130,Ass,Kin,Habituation,16.80327868852459
JB_FRF_19102022_1130,Ass,Kin,Silence_2,100
JB_FRF_19102022_1130,Ass,Kin,Dishabituation,27.530364372469634
JB_FRF_19102022_1130,Ass,Kin,Silence_3,100
JB_FRF_19102022_1130,Eat,Alone,Habituation,14.344262295081966
JB_FRF_19102022_1130,Eat,Alone,Habituation,2.459016393442623
JB_FRF_19102022_1130,Eat,Alone,Habituation,18.852459016393443
JB_FRF_19102022_1130,Eat,Alone,Dishabituation,6.477732793522267
JB_FRF_19102022_1130,Eat,With kin,Habituation,31.967213114754102
JB_FRF_19102022_1130,Eat,With kin,Silence_1,100
JB_FRF_19102022_1130,Eat,With kin,Dishabituation,2.834008097165992
JB_FRF_19102022_1130,Eat,With kin,Silence_2,52.63157894736842
JB_FRF_19102022_1130,Mov,Away from speaker,Habituation,11.475409836065573
JB_FRF_19102022_1130,Mov,Away from speaker,Habituation,1.2295081967213115
JB_FRF_19102022_1130,Mov,Away from speaker,Habituation,9.836065573770492
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,2.42914979757085
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,1.6194331983805668
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,27.93522267206478
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,4.048582995951417
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,8.906882591093117
JB_FRF_19102022_1130,Mov,Away from speaker,Dishabituation,23.076923076923077
JB_FRF_19102022_1130,Mov,Away from speaker,Silence_3,11.29032258064516
JB_FRF_19102022_1130,Pre,Alone,Dishabituation,1.214574898785425
JB_FRF_19102022_1130,Pre,With kin,Habituation,2.8688524590163933
JB_FRF_19102022_1130,Pre,With kin,Silence_2,21.052631578947366
JB_FRF_19102022_1130,Pre,With kin,Silence_2,3.508771929824561
JB_FRF_19102022_1130,Pre,With kin,Dishabituation,1.214574898785425
JB_FRF_19102022_1130,Pre,With kin,Silence_3,14.516129032258066
JB_FRF_19102022_1130,Pre,With kin,Silence_3,66.12903225806451
JB_FRF_19102022_1130,Vig,Long neck,Habituation,2.0491803278688523
JB_FRF_19102022_1130,Vig,Mid neck,Habituation,2.459016393442623
JB_FRF_19102022_1130,Vig,Mid neck,Habituation,3.6885245901639343
JB_FRF_19102022_1130,Vig,Mid neck,Dishabituation,23.076923076923077
JB_FRF_19102022_1130,Vig,Short Neck,Habituation,7.786885245901639
JB_FRF_19102022_1130,Vig,Short Neck,Silence_2,3.508771929824561
JB_FRF_19102022_1130,Vig,Short Neck,Silence_2,19.298245614035086
JB_FRF_19102022_1130,Vig,Short Neck,Dishabituation,3.2388663967611335
JB_FRF_19102022_1130,Vig,Short Neck,Dishabituation,2.834008097165992
JB_FRF_19102022_1130,Vig,Short Neck,Silence_3,4.838709677419355
JB_FRF_22112022_1040,Ass,Kin,Dishabituation,100
JB_FRF_22112022_1040,Ass,Kin,Habituation,27.237354085603112
JB_FRF_22112022_1040,Ass,Kin,Silence_2,100
JB_FRF_22112022_1040,Ass,Kin,Silence_3,100
JB_FRF_22112022_1040,Eat,Alone,Habituation,7.392996108949417
JB_FRF_22112022_1040,Eat,Alone,Habituation,22.957198443579767
JB_FRF_22112022_1040,Eat,With kin,Dishabituation,23.770491803278688
JB_FRF_22112022_1040,Eat,With kin,Dishabituation,4.508196721311475
JB_FRF_22112022_1040,Eat,With kin,Dishabituation,1.639344262295082
JB_FRF_22112022_1040,Eat,With kin,Silence_3,4.225352112676056
JB_FRF_22112022_1040,Eat,With kin,Silence_3,12.676056338028168
JB_FRF_22112022_1040,Mov,Away from speaker,Habituation,6.22568093385214
JB_FRF_22112022_1040,Mov,Away from speaker,Silence_1,24.489795918367346
JB_FRF_22112022_1040,Mov,Away from speaker,Habituation,22.957198443579767
JB_FRF_22112022_1040,Mov,Away from speaker,Dishabituation,50.81967213114754
JB_FRF_22112022_1040,Mov,Away from speaker,Habituation,15.17509727626459
JB_FRF_22112022_1040,Mov,Away from speaker,Silence_2,100
JB_FRF_22112022_1040,Mov,Away from speaker,Silence_3,4.225352112676056
JB_FRF_22112022_1040,Mov,Towards speaker,Habituation,2.3346303501945527
JB_FRF_22112022_1040,Mov,Towards speaker,Silence_3,7.042253521126761
JB_FRF_22112022_1040,Pre,With kin,Silence_3,2.8169014084507045
JB_FRF_22112022_1040,Vig,Mid neck,Habituation,31.906614785992215
JB_FRF_22112022_1040,Vig,Mid neck,Silence_1,100
JB_FRF_22112022_1040,Vig,Mid neck,Habituation,3.11284046692607
JB_FRF_22112022_1040,Vig,Mid neck,Habituation,12.840466926070038
JB_FRF_22112022_1040,Vig,Mid neck,Dishabituation,7.377049180327869
JB_FRF_22112022_1040,Vig,Mid neck,Dishabituation,8.19672131147541
JB_FRF_22112022_1040,Vig,Mid neck,Dishabituation,4.918032786885246
JB_FRF_22112022_1040,Vig,Mid neck,Dishabituation,6.147540983606557
JB_FRF_22112022_1040,Vig,Mid neck,Silence_3,59.154929577464785
JB_FRF_22112022_1040,Vig,Mid neck,Silence_3,14.084507042253522
JB_FRP_27102022_1130,Ass,Kin,Habituation,2.4489795918367347
JB_FRP_27102022_1130,Ass,Kin,Silence_1,100
JB_FRP_27102022_1130,Ass,Kin,Dishabituation,80.24691358024691
JB_FRP_27102022_1130,Ass,Kin,Silence_3,100
JB_FRP_27102022_1130,Eat,Alone,Dishabituation,2.4691358024691357
JB_FRP_27102022_1130,Eat,Alone,Habituation,8.16326530612245
JB_FRP_27102022_1130,Eat,Alone,Silence_2,100
JB_FRP_27102022_1130,Eat,Alone,Dishabituation,44.03292181069959
JB_FRP_27102022_1130,Eat,With kin,Silence_1,69.6969696969697
JB_FRP_27102022_1130,Eat,With kin,Silence_1,19.19191919191919
JB_FRP_27102022_1130,Eat,With kin,Dishabituation,11.934156378600823
JB_FRP_27102022_1130,Eat,With kin,Silence_3,22.61904761904762
JB_FRP_27102022_1130,Eat,With kin,Silence_3,14.285714285714285
JB_FRP_27102022_1130,Eat,With kin,Silence_3,19.047619047619047
JB_FRP_27102022_1130,Eat,With kin,Silence_3,1.1904761904761905
JB_FRP_27102022_1130,Eat,With kin,Silence_3,4.761904761904762
JB_FRP_27102022_1130,Eat,With other,Habituation,83.26530612244898
JB_FRP_27102022_1130,Eat,With other,Habituation,1.6326530612244898
JB_FRP_27102022_1130,Mov,Away from speaker,Habituation,1.2244897959183674
JB_FRP_27102022_1130,Mov,Away from speaker,Habituation,1.6326530612244898
JB_FRP_27102022_1130,Mov,Away from speaker,Dishabituation,2.880658436213992
JB_FRP_27102022_1130,Mov,Away from speaker,Dishabituation,11.934156378600823
JB_FRP_27102022_1130,Mov,Away from speaker,Dishabituation,23.456790123456788
JB_FRP_27102022_1130,Mov,Towards speaker,Habituation,3.6734693877551026
JB_FRP_27102022_1130,Mov,Towards speaker,Silence_1,8.080808080808081
JB_FRP_27102022_1130,Mov,Towards speaker,Habituation,1.6326530612244898
JB_FRP_27102022_1130,Pre,With kin,Dishabituation,1.646090534979424
JB_FRP_27102022_1130,Pre,With kin,Silence_3,2.380952380952381
JB_FRP_27102022_1130,Pre,With kin,Silence_3,3.571428571428571
JB_FRP_27102022_1130,Pre,With kin,Silence_3,11.904761904761903
JB_FRP_27102022_1130,Pre,With kin,Silence_3,13.095238095238097
JB_FRP_27102022_1130,Vig,Mid neck,Silence_1,3.0303030303030303
JB_FRP_27102022_1130,Vig,Mid neck,Dishabituation,2.880658436213992
JB_FRP_27102022_1130,Vig,Mid neck,Dishabituation,12.757201646090536
JB_FRP_27102022_1130,Vig,Mid neck,Dishabituation,23.868312757201647
JB_FRP_27102022_1130,Vig,Mid neck,Silence_3,5.952380952380952
JB_FRP_27102022_1130,Vig,Short Neck,Habituation,4.8979591836734695
JB_FRP_27102022_1130,Vig,Short Neck,Silence_1,8.080808080808081
JB_FRP_27102022_1130,Vig,Short Neck,Habituation,3.6734693877551026
JB_PRF_13112022_1044,Ass,Kin,Habituation,19.10569105691057
JB_PRF_13112022_1044,Ass,Kin,Silence_1,100
JB_PRF_13112022_1044,Ass,Kin,Dishabituation,14.50980392156863
JB_PRF_13112022_1044,Ass,Kin,Habituation,63.41463414634146
JB_PRF_13112022_1044,Ass,Kin,Silence_2,100
JB_PRF_13112022_1044,Ass,Kin,Dishabituation,38.03921568627451
JB_PRF_13112022_1044,Ass,Kin,Silence_3,100
JB_PRF_13112022_1044,Eat,With kin,Silence_1,22.22222222222222
JB_PRF_13112022_1044,Eat,With kin,Dishabituation,12.941176470588237
JB_PRF_13112022_1044,Eat,With kin,Dishabituation,1.9607843137254901
JB_PRF_13112022_1044,Eat,With kin,Dishabituation,7.8431372549019605
JB_PRF_13112022_1044,Eat,With kin,Silence_3,100
JB_PRF_13112022_1044,Mov,Away from speaker,Habituation,74.39024390243902
JB_PRF_13112022_1044,Mov,Away from speaker,Silence_1,77.77777777777779
JB_PRF_13112022_1044,Mov,Away from speaker,Dishabituation,52.54901960784314
JB_PRF_13112022_1044,Mov,Away from speaker,Habituation,2.0325203252032518
JB_PRF_13112022_1044,Mov,Away from speaker,Silence_2,100
JB_PRF_13112022_1044,Mov,Away from speaker,Dishabituation,12.156862745098039
JB_PRF_13112022_1044,Pre,With kin,Habituation,10.569105691056912
JB_PRF_13112022_1044,Pre,With kin,Habituation,4.0650406504065035
JB_PRF_13112022_1044,Vig,Mid neck,Silence_1,6.837606837606838
JB_PRF_13112022_1044,Vig,Mid neck,Silence_1,29.914529914529915
JB_PRF_13112022_1044,Vig,Mid neck,Habituation,17.073170731707318
JB_PRF_13112022_1044,Vig,Mid neck,Silence_1,4.273504273504273
JB_PRF_13112022_1044,Vig,Mid neck,Dishabituation,5.88235294117647
JB_PRF_13112022_1044,Vig,Mid neck,Dishabituation,33.33333333333333
JB_PRF_13112022_1044,Vig,Mid neck,Dishabituation,0.7843137254901961
JB_PRF_13112022_1044,Vig,Mid neck,Dishabituation,1.1764705882352942
JB_PRF_13112022_1044,Vig,Short Neck,Habituation,10.975609756097562
JB_PRF_13112022_1044,Vig,Short Neck,Habituation,2.0325203252032518
JB_PRF_13112022_1044,Vig,Short Neck,Habituation,2.4390243902439024
JB_PRF_13112022_1044,Vig,Short Neck,Silence_2,17.1875
JB_PRF_13112022_1044,Vig,Short Neck,Dishabituation,24.313725490196077
JB_PRF_13112022_1044,Vig,Short Neck,Silence_2,0
JB_PRF_13112022_1044,Vig,Short Neck,Dishabituation,1.9607843137254901
Jafar_FC_12102022_1000,Ass,Kin,Dishabituation,100
Jafar_FC_12102022_1000,Ass,Kin,Habituation,92.18106995884774
Jafar_FC_12102022_1000,Ass,Kin,Silence_2,100
