Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	...28
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	START	0	H:/Individual recognition vids/Blind videos/DO20.MP4	0	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	0.72	H:/Individual recognition vids/Blind videos/DO20.MP4	18	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	1.8	H:/Individual recognition vids/Blind videos/DO20.MP4	45	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	4.08	H:/Individual recognition vids/Blind videos/DO20.MP4	102	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	8.12	H:/Individual recognition vids/Blind videos/DO20.MP4	203	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	10.12	H:/Individual recognition vids/Blind videos/DO20.MP4	253	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	12.12	H:/Individual recognition vids/Blind videos/DO20.MP4	303	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	13.28	H:/Individual recognition vids/Blind videos/DO20.MP4	332	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	HSH	Reaction	NA	POINT	13.68	H:/Individual recognition vids/Blind videos/DO20.MP4	342	NA	NA
JB_FRF_22112022_1040	2024-01-07T23:56:06Z	JB_FRF_22112022_1040.MP4	714.24	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DO20.MP4	0	714.24	25	JB	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	17.68	H:/Individual recognition vids/Blind videos/DO20.MP4	442	NA	NA
