Observation id	Observation date	Description	Observation duration	Observation type	Source	Time offset (s)	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	...28
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	START	0	H:/Individual recognition vids/Blind videos/DZ53.MP4	0	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	0.72	H:/Individual recognition vids/Blind videos/DZ53.MP4	18	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	4.16	H:/Individual recognition vids/Blind videos/DZ53.MP4	104	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	STOP	9.479	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Eat	Time budget	Alone	START	9.48	H:/Individual recognition vids/Blind videos/DZ53.MP4	237	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	HSH	Reaction	NA	POINT	13.92	H:/Individual recognition vids/Blind videos/DZ53.MP4	348	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Eat	Time budget	Alone	STOP	14.399	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	14.4	H:/Individual recognition vids/Blind videos/DZ53.MP4	360	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	START	14.4	H:/Individual recognition vids/Blind videos/DZ53.MP4	360	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	16.12	H:/Individual recognition vids/Blind videos/DZ53.MP4	403	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	20.8	H:/Individual recognition vids/Blind videos/DZ53.MP4	520	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	21.72	H:/Individual recognition vids/Blind videos/DZ53.MP4	543	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	23.04	H:/Individual recognition vids/Blind videos/DZ53.MP4	576	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	STOP	24.359	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Eat	Time budget	Alone	START	24.36	H:/Individual recognition vids/Blind videos/DZ53.MP4	609	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	HSH	Reaction	NA	POINT	33.68	H:/Individual recognition vids/Blind videos/DZ53.MP4	842	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	34.12	H:/Individual recognition vids/Blind videos/DZ53.MP4	853	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Eat	Time budget	Alone	STOP	34.719	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	START	34.72	H:/Individual recognition vids/Blind videos/DZ53.MP4	868	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Mid neck	STOP	36.599	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Long neck	START	36.6	H:/Individual recognition vids/Blind videos/DZ53.MP4	915	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	38	H:/Individual recognition vids/Blind videos/DZ53.MP4	950	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Htlt	Reaction	NA	POINT	38.44	H:/Individual recognition vids/Blind videos/DZ53.MP4	961	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	39.28	H:/Individual recognition vids/Blind videos/DZ53.MP4	982	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	45.76	H:/Individual recognition vids/Blind videos/DZ53.MP4	1144	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	At speaker	POINT	46.88	H:/Individual recognition vids/Blind videos/DZ53.MP4	1172	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Look	Reaction	Away from speaker	POINT	57	H:/Individual recognition vids/Blind videos/DZ53.MP4	1425	NA	NA
Lotta_FRF_21112022_1005	2024-01-21T20:44:17Z	Lotta_FRF_21112022_1005.MP4	720.96	Media file(s)	player #1:H:/Individual recognition vids/Blind videos/DZ53.MP4	0	720.96	25	Lotta	FRF	NA	2022-09-11T10:00:00Z	Centre	Overcast	KLF	Recruitment	1m	NA	Vig	Time budget	Long neck	STOP	59.399	H:/Individual recognition vids/Blind videos/DZ53.MP4	NA	NA	NA
