Observation id	Observation date	Description	Observation duration	Observation type	Source	Media duration (s)	FPS	Focal	Treatment	Date	Time	Position	Weather	Site	Call type	Closeset distance	Subject	Behavior	Behavioral category	Modifier #1	Behavior type	Media file name	Image index	Image file path	Comment	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Pre	Time budget	Alone	START	0.560	G:/Individual recognition vids/Blind videos/CV53.MP4	14	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	19.880	G:/Individual recognition vids/Blind videos/CV53.MP4	497	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	20.120	G:/Individual recognition vids/Blind videos/CV53.MP4	503	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	43.480	G:/Individual recognition vids/Blind videos/CV53.MP4	1087	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	72.640	G:/Individual recognition vids/Blind videos/CV53.MP4	1816	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Hab	Playback phase		START	77.120	G:/Individual recognition vids/Blind videos/CV53.MP4	1928	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	87.880	G:/Individual recognition vids/Blind videos/CV53.MP4	2197	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	88.920	G:/Individual recognition vids/Blind videos/CV53.MP4	2223	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Voc	Reaction	Contact	POINT	90.440	G:/Individual recognition vids/Blind videos/CV53.MP4	2261	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	Away from speaker	POINT	93.320	G:/Individual recognition vids/Blind videos/CV53.MP4	2333	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	98.440	G:/Individual recognition vids/Blind videos/CV53.MP4	2461	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	100.160	G:/Individual recognition vids/Blind videos/CV53.MP4	2504	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	108.760	G:/Individual recognition vids/Blind videos/CV53.MP4	2719	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	111.840	G:/Individual recognition vids/Blind videos/CV53.MP4	2796	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	118.840	G:/Individual recognition vids/Blind videos/CV53.MP4	2971	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	129.440	G:/Individual recognition vids/Blind videos/CV53.MP4	3236	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	136.680	G:/Individual recognition vids/Blind videos/CV53.MP4	3417	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Pre	Time budget	Alone	STOP	143.279	G:/Individual recognition vids/Blind videos/CV53.MP4	NA	NA	
CV53	2024-01-03 22:27:55		691.120	Media file(s)	player #1:G:/Individual recognition vids/Blind videos/CV53.MP4	691.680	25.000	Bernard	PRF		2022-09-11T10:00:00	Centre	Overcast	KLF	Departure	 2m		Look	Reaction	At speaker	POINT	143.280	G:/Individual recognition vids/Blind videos/CV53.MP4	3582	NA	
